Phone_Name,Date,Rating_Out_of_5,Review_Title,Review_Text
Samsung Galaxy S7 G930F,"May 16, 2016",4.0,"Great for traveling, and offers great performance all around.",Great performance offered by Samsung's Exynos octa core chip. Top of the line specifications in international version. Not localized but for global market. You will not get volte nor video chat which are features offered by carriers. Warranty not included for international version if you live in country other than the phones country. Otherwise this unlocked model is great for traveling and used for playing purposes...
Samsung Galaxy S7 G930F,"May 6, 2017",2.0,No more Samsung,"Worst galaxy after the S6. Screen freezes from time to time, it's very slow, takes several minutes to open the camera app for example, can't really switch between apps because of lack of performance, battery don't last even half a day when one use the phone, without using it last maybe one day (12 not 24 hours). The only positive things are a memory card slot, waterproof and nice design. After several years of buying Samsung phones I will definitely switch to another brand!"
Samsung Galaxy S7 G930F,"October 11, 2016",3.0,I chose the Samsung Galaxy S7 Edge because I thought it would be the best of the few that I was offered,"Samsung's Galaxy S7 Edge is without question the most gorgeous cell phone out.  But that is as far as it goes in my opinion.  After all, smartphones are mostly about functionality.  Face it, these are handheld computers.  Many if not most of us have come to depend on our smartphone to live our personal lives by.  My brother has always had the most current Galaxy phone and im not sure if he's ever tried anything else.  I am a retired AT&T service rep and for 29 yrs, phones were my business.  I have used Motorola and HTC but mostly LG.  I had a problem with my latest LG G4 overheating and not holding charge.  It was replaced 4 times and eventually AT&T agreed to replace it with a different model.  I was left with a few choices, since it was a warranty replacement, none of them being an LG phone. I chose the Samsung Galaxy S7 Edge because I thought it would be the best of the few that I was offered.  I HATE IT!!  I have felt for a while that Samsung, being super rich and powerful in the cell phone arena, has stacked the reviews against LG.  There is literally no comparison in these phones.  LG G series and V series phones are far above Samsung in a number of ways.  LG phones work much more proficiently.  Their menus are much more organized and have many more options to customize and personalize your phone.  I do not believe I will adjust to the Galaxy S7 and learn to like it because it is sluggish with lots of stuff in it but functioning often with no rhyme nor reason.  One important app that I used on LG phones to make custom personalized ringtones and notification tones will not work on the S7 Edge.  The music player is cumbersome and got too much junk that I don't like or want.  I will have to deal with this phone for at least 6 months of the remaining contract  before I can get another LG phone.  I have no beef or personal vendetta against Samsung but this is just my most honest and sincere experience with these phones."
Samsung Galaxy S7 G930F,"September 21, 2017",5.0,Great Product,"The Samsung Galaxy S7 is the best phone I have ever had. After buying a Samsung, I will never go away. They definitely just gained a loyal customer. The camera is remarkable. The auto focus is spot on every time. I can be moving my phone and the camera will still pick up the objects. The clarity of the camera is something short of astounding. It is so good, I can zoom in and see pores on an individual’s face. The zoom capabilities are also phenomenal. Even at full zoom, the camera still is clear. The battery is also a highlight of this phone. I can be on it all day and still end up with 13% battery at 10:00 p.m. Another cool feature is the power saving mode. There is a mode where it will allow you to go days on just a single charge. I have had no issues with speed. The processing has been smooth and hasn’t had any glitches or bogs. As long as the internet connection is good, there is no buffering online. Games are fast, videos don’t buffer, and calls don’t drop. Having a waterproof phone is also a plus. Now, I can play music off my phone while in the shower and still be able to change the song! It also allows for mess ups. How often have you heard of people being pushed in a pool or had their phone fall in a toilet? That isn’t an issue anymore because the phone is rated to be under water for 30 minutes. There are a couple things that I don’t like. I don’t like the low quality pictures that are taken on snap chat. This is Snapchat’s fault, not Samsung’s. I also don’t like the group message. I can only send texts to 10 people at a time. This is inconvenient. Other than that, this phone is superior to all other phones of its generation. When looking at phones, I give this 5 stars. This is a phenomenal product. I would highly recommend this to anyone in the market for a phone. Best of luck on your search!"
Samsung Galaxy S7 G930F,"October 29, 2016",1.0,Do not buy through Wireless Place. They offer a ...,"Do not buy through Wireless Place.  They offer a 30 day guarantee on their defective phones that become completely inoperable after 90 days.  Than you're on your own to purchase another phone.  Wireless Place your customer service phone number does not work either.  Check your message box, it's full.  646 415-4123."
Samsung Galaxy S7 G930F,"December 29, 2016",1.0,DO NOT BUY A S7!!!!,"Worst phone I have owned in last 10 years!!!Leaned on countertop with it in my pocket and it shattered the backing and has now stopped working.Physical damage, not warranty covered on a 14 day old phone!!!Samsung should be ashamed of this product!"
Samsung Galaxy S7 G930F,"June 26, 2017",5.0,Great Choice,"I have always bought cheap phones and frustratingly had them slow down and break within a matter of months. I splurged and got this phone, and it was worth it. I did quite a bit of research before committing, and I can honestly say that I agree with the positive reviews and feedback that helped me make my choice. The battery life is great. It is a very user-friendly device. Good size. Good camera. Fast and good with almost any app. I have had this phone for about 6 months and am incredibly happy."
Samsung Galaxy S7 G930F,"April 18, 2016",3.0,Beware Extremly Slippery and oversize presents handling issues. DO ...,Beware Extremly Slippery and oversize presents handling issues.  DO NOT use without a serious protective case.  Pictured phone fell 40 cm to the floor and the screen was  shattered.  Display is completly out.
Samsung Galaxy S7 G930F,"May 30, 2017",2.0,Samsung Galaxy S7,"The battery is horrible. When talking on the phone for less than two hours, the phone gets so hot. I Have to return. It is a waste of time."
Samsung Galaxy S7 G930F,"November 1, 2017",3.0,Echo issue with S7,I just bought the S7 in October 17. There is an echo problem with the S7 when the other side calls. My friends keep telling me that they hear their own voice when they call me and it's very annoying. Can someone help me fix this issue please.
Samsung Galaxy S7 G930F,"January 8, 2017",4.0,Get a good case!,"I can't stress how much I love this phone, but there is just one problem that I've ever really had. Because of the phones glass exterior it is quite slippery and this does not bode well with the fragile LCD (the display) and I had to purchase a new phone after I dropped it face first on the concrete. To be fare not many phones will survive a fall like that but just be safe and buy a high quality case. And other than this one problem it is an excellent phone and I would highly recommend it to anyone."
Samsung Galaxy S7 G930F,"November 16, 2016",4.0,Poor batteries that malfunction in less than a year!,"OK phone except after 6 months of ownership the battery would go dead in less than a day! Obviously Samsung has battery issues with all of their phones. I sent it back for a warranty replacement and they did find the battery to be ""bad"" and replaced it and are shipping it back... but I shouldn't have to jump through flaming hoops to have a working phone in less than a year of ownership. What sucks is that I can't even replace the battery myself, which would have been preferable!"
Samsung Galaxy S7 G930F,"December 23, 2016",1.0,I had problems and Samsung acted like I had was crazy,This phone tends to hang up. It also on occasion will give answers in another language. It hangs all the time. No warranty so I must send it back now. If you live in the US. Get the US version.There  are apps. On here that only come up in another language. I had problems and Samsung acted like I had was crazy.The US version is only about $40 more. When you spend over  $500 what is another $40.I had language problems all the time.
Samsung Galaxy S7 G930F,"August 2, 2016",5.0,I think samsung makes great products. My last phone was the samsung galaxy ...,"What can I say.  I think samsung makes great products.  My last phone was the samsung galaxy s4 and it worked fine.  Untill I decided I needed a upgrade.  So I got myself the Galaxy S7.  This phone can do no wrong in my opinion.  The phone comes with a 32gigs of memory and it also has a  slot for a micro memory card, you can decide how much more memory you need for this phone up to 299gb.  The phone comes in a sleek onxy finish.  It is thin and smooth.  The camera is awesome on this phone with a 12 megapixal on the rear, 5 megapixal on the front.  It also has a feature to shoot in low light and the pictures come out aswsome.  The s7 is also water resistant for 30 mins and up to 5 feet of water.  You can also  make your phone unique by using the features to change the background etc.  Other brands you would have to jailbreak the phone to custom it.  The battery is fast charging so if your in a hurry your phone is to and always ready when you are.I do not work for or am I affiliated with either the manufacturer or the seller of this product. I always read user reviews when purchasing products, whether online or in a store. I appreciate the effort of those who write comprehensive and detailed reviews and hope that my review has been helpful to you. I am sure if you have any other questions or concerns you can ask them directly in the comment section.  Thank you."
Samsung Galaxy S7 G930F,"December 8, 2016",1.0,Stay away; phone may not make calls,"Worst phone I've ever owned. I'm on my third S7. I've spent hours in the phone store getting help from ""experts"". I've tried calling Samsung. I've replaced the ""defective"" devices with a new ones. I've given up. My S4 worked like a dream, BTW. I never had a complaint. The second I replaced it with the S7, my life became hard. It drops calls all over town and at my home, on or off WiFi calling. People can't hear me. I can't hear people. There is sometimes static. I can't even call for pizza or make a doctor's appointment without either having to call twice (due to call droppage) or having to hear the other person repeatedly say, ""What did you say? You're cutting out..."" I can't replace the stupid thing with another brand because after having nonstop trouble, the window to return it ran out. I now must wait to pay it off in 2 years and suffer through this cruddy nonsense. Or pay even more to activate a home line so I can make phone calls. The S7 (at least based on the 3 I've had in the past couple of months) is utterly worthless for anything other than surfing the Web, using apps or watching videos. I will probably never buy from Samsung again after this expensive experience, and until now, I've been a loyal Samsung fan! This phone completely disappoints. If you can't make a clear 5-minute phone call from a nearly perfect call-reception area, you really shouldn't call the device a ""phone."" It is nothing more than a small tablet. Save your money."
Samsung Galaxy S7 G930F,"September 27, 2017",3.0,Great phone with reception issues,"I used it over a year and it is a great phone with few issues. I believe people use cellular phones mostly for data and very little for voice calls! I will not bother why it is a great phone since you have plenty of reviews covering it. But here is why I gave it 3 stars. My wife uses an iPhone and I use S7. We both have T-mobile as the carrier. At home, I can only use my phone for voice calls in one tiny spot with poor sound quality and most of the time other parties will not hear me. My wife's iPhone works perfectly everywhere at home... In my opinion, it is the quality of the antenna (actually the lack of it) causing this reception issue. We are using the same carrier, the same cell tower, and staying at the same location and I cannot have decent voice call. A phone with that price is supposed to provide you with acceptable call quality comparable to iPhone. S7 will not give you that."
Samsung Galaxy S7 G930F,"January 5, 2017",1.0,Nice job passin' the buck,"International Phone means you will get shafted on Warranty Coverage.  Phone came from Vietnam so US Samsung won't service under warranty.  Vietnam won't service under warranty for phone residing in the US.  Samsung parent company is dropping the ball on this one.  Should not matter when where and what, as long as the phone is still under the warranty period.  You could at least make that little fact known more prominently for the reader, not buried in the details.  Nice job passin' the buck, iPhone here I come!"
Samsung Galaxy S7 G930F,"April 20, 2017",1.0,5 months and now a brick,Just had an update. I have 14.8 gb free on my sd memory card and 16.4 gb free on my phone memory. Is it a coincidence that the s8 release date is tomorrow? Talk about companies making an honest buck aye.
Samsung Galaxy S7 G930F,"April 29, 2017",5.0,Five Stars,I like my new phone it is wonderful. I would recommend it highly. I LOVE AMAZON!!!!
Samsung Galaxy S7 G930F,"November 21, 2016",5.0,Very impressed by my S7 Pink Rose,"Samsung galaxy S7 Pink Rose is so sleek. I upgraded from a M9 HTC to S7 about two weeks ago and i am so impressed.  The S7 moves 10 tjmes fasrer than the M9. The sound & screen resolution is immaculate. The feel of the gorilla screen is soft, sleek, smooth. Great freatures included are waving your had acroos your phone to take a screen shot, finger print id,  samsung pay,  so many different features, its like having a Iphone with lotssss more variety and downloading abilities. I get lots of complements on the Pink Rose color. Bestbuy gave me the best deal possible... i really recommend them due to the in house Samsung customer support. That is great! Best phone by far... hands down"
Samsung Galaxy S7 G930F,"March 22, 2016",5.0,Impressed by the new galaxy s7 😀,Even though is advertised as being water resistant and not waterproof it seems like it could be; because of ip rating and well I went swimming and used it under water for almost 2 hours I had no troubles with it damaging any of internal ports or components of the phone. I suggest if you going to buy the phone make sure to go to settings and go to the application manager and go to the battery and click on details there will be a option to save battery on every application you use if you don't you're going suffer alot of drainage in battery because sometimes apps stay in the background taking up all the ram and draining the battery life. One last thing for the us models it has a Sony camera sensor and a Qualcomm snapdragon processor and for other countries outside of the us it uses a Samsung exynos processor and a Samsung oiscell camera sensor. You also might want to buy a really good case because the phone is made of a glass back and aluminum alloy side and bottoms.
Samsung Galaxy S7 G930F,"May 27, 2017",5.0,Great phone!,"Amazing phone, been having it for a year and still works like new. Something I love is that I've dropped it several times and it barely even has any scratches on it and the screen looks like new."
Samsung Galaxy S7 G930F,"March 25, 2016",5.0,Excellent smartphone with 4GB of ram,"The Samsung Galaxy S7,Where do I start. Excellent smartphone with 4GB of ram, sleek and slim metal body, 12-mp camera (excellent in low light), 32GB storage and a Quad HD display. This stunning device is worth the price. The Samsung Galaxy S7 is not just another regular smartphone, it is a powerful gaming machine. With the new Mali-T880 MP12 GPU, console-type games can run without any lag on the device without draining the battery. I forgot to mention the 3000mAh battery which is a big step up from the S6's battery. The Galaxy S7 is much more power efficient than the S6 and the battery can last a long time with the Ultra Power Saving Mode. It is also full ip68 waterproof meaning that it can be underwater 1.5m depth for 30-minutes and come out perfect. Unlike the Galaxy S6, the S7 has expandable storage. You can insert a micro-sd card up with a maximum of 200gb of capacity. That will solve the problem that everyone has, the problem of low storage available.  The Galaxy s& is recommended to all those people out there who want a quality smartphone with a powerful processor, a stunning QHD display, and overall the very best smartphone."
Samsung Galaxy S7 G930F,"August 7, 2016",5.0,Do Not Buy if you use Amazon Music,"Wonderful phone.  However, do NOT buy it if you plan to use Amazon Music.  The latest install is FILLED with bugs, one after another.  And Amazon Music support is atrocious.  Or, buy this phone and dump Amazon Music!"
Samsung Galaxy S7 G930F,"December 4, 2016",1.0,Cheaply Made Garbage,"While I love the Professional Camera, I have to write this review based on the Expernsive repairs, of Cheaply made crap parts.The so-called ""Quad HD super AMOLED display"" was Broken with my Finger.I'm not kidding. MY FINGER ! ! !My screen is Black with 2 multicolored lines flickering under the glass.The glass never broke, but the fragile digitizer underneath, is completely ruined. And they want $400 to replace it.What a Joke, Samsung. I can fix ANY PROBLEM with my LG for $50 in parts from Amazon, but Samsung wants $400 per part.Ridiculous"
Samsung Galaxy S7 G930F,"October 3, 2016",5.0,I can't explain how much I love this phone,I can't explain how much I love this phone. I finally got the upgrade from my Galaxy Note 3 and I'm impressed by just how great this phone is.The S7 is just an all around great phone. I absolutely love the fact that it's waterproof I have been experimenting with taking pictures underwater with it and the 12 megapixel camera definitely can take some high quality photos even if underwater. This phone is extremely sleek and has great build quality it just feel great in my hands.
Samsung Galaxy S7 G930F,"May 2, 2017",5.0,"Great Phone , loved it . Camera is so nice !","Great Phone , loved it . Camera is so nice !"
Samsung Galaxy S7 G930F,"June 8, 2016",4.0,Or buy from Verizon?,"I bought an S7 from a local Verizon store three weeks ago for $672, plus their ""upgrade fee"" of $20 plus tax. I complained about the upgrade fee and got it removed, but it was a struggle. After two weeks the phone didn't work very well,, so the Verizon store replaced the Simm card free of charge, which helped."
Samsung Galaxy S7 G930F,"December 12, 2017",2.0,Two Stars,Good features but horrible for unlocked us networks. Poor phone service & hard to get working for straight talk.
Samsung Galaxy S7 G930F,"September 14, 2016",5.0,Best Android phone to date?,Best AMOLED screen on the market.Best camera on a smartphone.IP68 water and dust resistant.Amazing build quality.SD card expansion.Latest Exynos CPU + GPU.Optical Image Stabilisation.Great battery life. (Average 5 hours screen on time)Headphone Jack?What more can you ask for? Okay maybe some software optimisations here and there but the hardware is 100% lit 🔥
Samsung Galaxy S7 G930F,"March 1, 2017",3.0,"Battery drains extremely fast, bought it from a wholesale ...","Battery drains extremely fast, bought it from a wholesale club and can't get warranty now, its 2 months old I despise it!"
Samsung Galaxy S7 G930F,"May 3, 2017",5.0,Well Rounded ;),This is an excellent all-around device.
Samsung Galaxy S7 G930F,"November 26, 2017",1.0,Do not buy i repeat do not not buy mine ...,Do not buy i repeat do not not buy mine just stopped work not even 3months since i purchased this phone and it just stopped worked and don't wanna turn on
Samsung Galaxy S7 G930F,"May 28, 2016",5.0,i toolbox pictures with the phone itself awesome camera front and back better iPhone,I've got exactly what I ordered fast delivery no cracks no troubles.i toolbox pictures  with the phone itself awesome camera front and back better iPhone s6
Samsung Galaxy S7 G930F,"May 7, 2016",4.0,"Great phone. A message to Samsung,","Samsung S7 is a great phone. Whatever you do is fast and fluid. The camera is currently the best available on a smartphone. Fingerprints recognition add security. Size is perfect.To Samsung:I just would like Samsung to work on two sides:1. Camera. Make it DSLR like. It is still far away from a good camera.2. AI (Artificial Intelligence). This is hot and where the future is. S-Voice is still very primitive ""CALL ... JOHN ... SMITH"" ... ""WHAT ... WEATHER ... IS ... TOMORROW"". Annoying. Think about the following conversation with a Samsung smartphone: ""Samsung writes the following message via WhatsApp to John please ... John see you tonight at home at seven pm"" ... ""The message has been sent to John. Can I do something else for you?"" ... ""Oh yes .. can you please read me the last message from Susan please?"" ...  and so forth. Natural talking. Given a device which is fast and reliable, the AI will really make the difference in the future smartphone and customer preferences."
Samsung Galaxy S7 G930F,"December 5, 2017",1.0,The phone got hot on the second day itself. ...,The phone got hot on the second day itself. The next day morning it wasnt even starting. I wasnt able to turn on the phone.
Samsung Galaxy S7 G930F,"November 2, 2016",1.0,It sucks!,Sucks!
Samsung Galaxy S7 G930F,"November 8, 2016",1.0,Samsung india selling defective mobile to customer.,Samsung galaxy S7 worst mobile i never seen before it graded as IP68 but water entering in my mobile still probem for past 3 months not solved by samsung i sufferd more i have complained upto samsun CEO but no result.before purchasing samsung product please ask live demo for features which specied by manufacturer.
Samsung Galaxy S7 G930F,"December 5, 2016",1.0,NOT a Rugged Cell phone,"NOT a Rugged Cell phone.  The internal electronics in this phone are very fragile. Even without any external signs of damage you will pay through the nose to fix it.  Neither the Samsung warranty nor the Verizon warranty will cover any repairs.  The Samsung ""7"" series phones are bad news - avoid."
Samsung Galaxy S7 G930F,"January 4, 2017",1.0,Glass backed junk,The back of this phone is made of a very fragile piece of glass that shatters much too easily.
Samsung Galaxy S7 G930F,"July 15, 2017",2.0,Be careful with the NO WARRANTY detail...,"After 6 months of use a colored line appeared in the screen overnight. It did not fall or anything like that. After that I used it under water once and took some pics, not for long. The phone is water proof and it should be just fine. It wouldnt charge for 2 days, I had to buy the Samsung pad wireless charger because the issue was with the port. A few days later it was ok to plug inn and phone worked just fine. But 2 weeks later it started showing issues with battery, it wouldnt charge again and at times not even the wireless charger would work. Unfortunately there is no warranty on this phone.."
Samsung Galaxy S7 G930F,"April 4, 2016",5.0,GS7E--GR8 addition to Samsung lineup!,"Received my AT&T Samsung Galaxy S7 Edge as a preorder and I LOVE IT! It is beautiful, it is ""edgey,"" and it is FAST!. Although I love the curves and the way it feels in my hand, it did attract fingerprints, so I placed a Skinomi screen cover (great cover, BTW, and easy to install) AND a cover (currently using Samsung clear black S view case) to limit fingerprints and prevent damage to this gorgeous phone. Can't believe how long it lasts on 1 battery charge. I am currently using Samsung stand fast charger, and I've got to say, it is really speedy! At night, I place it on my Tylt Vu, and it charges while I sleep, then shuts off so no overcharge. The phone is lightning fast and handles everything I've thrown at it. I LOVE the availability of THEMES, many of which are free, and the remainder are really inexpensive--nice way to personalize the phone! This was an upgrade from a Galaxy S5--I skipped the S6--love the S7E return to additional storage via micro SD card (up to 200 GB!) and water-resistance. Thought I'd miss the replaceable battery the S% had, but this battery is a BEAST and haven't missed replaceable at all. The Edge is a nice feature--still learning how to best utilize it. Phone calls are clear, SMS messages are rapid. Overall, this is a super phone!"
Samsung Galaxy S7 G930F,"March 9, 2016",5.0,"Just got it, and I love it","I preordered this phone through Verizon wireless website and it came ahead of schedule on March 8. By ordering through a carrier the price was a few hundred dollars cheaper than what the unlocked version costs on amazon. Out of the box you get the phone itself, a charging cable, headphone earbuds, a usb connector (to connect 2 phones together), and a tool to open the sd card tray. Its easy to not see the small metal sd card tray tool, so be careful. I am switching from a Samsung S4 and the quality of this phones build is noticable. The S4 was made of plastic and felt cheap, the S7 is glass front, glass back and metal sides and feels sleeker and sturdier. I was concerned that the back was made of glass but the guy at the verizon store says they get very few complaints of the back shattering. I rarely drop my phone so I'm not worried. You can insert a removable SD card into a tray at the top of the device. you stick the SD card tool into a little hole at the top and a tray pops out. If you pull the entire tray out the SIM card can fall out so be careful. This phone is physically bigger than my S4 (length) but slightly thinner.Setup was a breeze although it took some time. I had to log into verizonwireless website find the right links and activate the phone from the website. If you by from a physical location they will set it up for you. Most of my apps, pics, and settings transferred over automatically.There is a fingerprint scanner in the home screen button, but you can choose other security options like pattern or pin if you so choose. Speakers are on the bottom near the usb input and headphone jack, so that means if phone is lying face up you can still hear from the speakers (S4 speakers were on back which meant sound could get muffled when laying the phone down or if hand is covering back). not a fan of headphone jack on bottom but thats a minor annoyance. Screen is bright and looks great. Camera is fewer MP than the S6 but this camera supposedly lets in more light. All the pictures I took look great.The phone moves very fast. There is no lag opening apps. For all of you who are dropping your phones in the toilet or in your beer, this phone is waterproof! SAMSUNG PAY! So this was a surprise to me, Samsung Pay is awesome. The Galaxy S7 supports MST which simulates the magnetic stripe on your credit card which means you can use Samsung Pay anywhere that has a credit card machine. This is better than Android pay and Apple Pay which use NFC and can only be used at a small number of retailers.So first annoying thing I noticed was Verizon and Samsung put a bunch of their own apps on the phone. I was confused on how I should be sending text messages because there was a Google, Verizon and samsung messaging app! I just want one app to text, I dont need 3. Also the phone gets noticeably warm with use. i'm guessing this may partially be due to the fact that it has been downloading pics, contacts, apps and everything from the cloud. This is a bit surprising to me since this phone is supposed to have liquid cooling. If I were playing a game on the phone it would probably get pretty hot.So Pro/Con time:Pros:WaterproofRemovable Storage (phones without this just try to charge you more for storage, its cheap to buy SD cards)Camera (lower MP, but it lets in more light, pics look noticeably better)Bigger battery (longer battery life and fast charging, also able to charge wireless)Faster (no lag opening apps, browsing web is fast)Android MarshmallowCons:Bloatware (came pre loaded with 7 samsung apps, 8 verizon apps, not to mention 10 google apps but i actually use the google ones)Glass back attracts fingerprintsNo USB type C - small annoyance. Things are moving to type C and its nice that C fits both ways, but at same time micro USB is ubiquitous so I can use 1000 different micro USB chargers I have lying aroundCrashes - So far the phone has crashed at least once per day. and the fingerprint sensor has stopped working a few timesSHOULD YOU BUY?If you have S4 or older - This is a no brainer upgrade right awayIf you have an S5 - I would upgrade. They brought back the waterproof, you have the removable SD card slot, bigger processor bigger batteryIf you have the S6 - I probably wouldn't upgrade. Yes they brought back features that weren't on the S6 but I'm not sure that's worth spending the money to upgrade from the S6 after only a year. S6 is still a good phone.Wait for LG G5? - This is an interesting debate. The G5 has more unique features like modular accessories to add to bottom of the phone. LG ditched the leather customizable back for an all aluminum body so its now closer to Iphone in styling. The G5 does not have wireless charging or samsung pay (just android pay). Its really a toss up on which of these two you should get"
Samsung Galaxy S7 G930F,"July 1, 2016",2.0,Back To iPhone,"Always debate of iOS and Android with my friends, i decided to switch to S7 but its still look like s6, not good battery like iphone 6, Getting slow after months, Must have reset setting in one month for speed. very disappointed. Just Cameras are awesom"
Samsung Galaxy S7 G930F,"July 8, 2016",1.0,Beware of faulty phone coupled with Samsung's bad customer service,"There is a possibility of getting a faulty phone, no matter what brand you use. But even if you bring your faulty S7 to the customer service of its originating country, Samsung WILL NOT do an exchange. Even though I bought it just a week ago. They'll simply do a factory reset, essentially wiping out the time you spent personalizing this phone. I had been using Samsung for years but I am definitely switching to Apple in the future. S7 burned such a big hole in my pocket that I just have to bear with a slow, constantly self-restarting, messed up mobile for now. Customer service is very important these days, so I am never buying anything from Samsung again."
Samsung Galaxy S7 G930F,"March 20, 2016",5.0,Great!  Love the camera especially.,"Echoing lots of other reviews, the phone is fast and responsive, the battery life is great, the screen is gorgeous, and overall functionality is great with the latest version of Android.I would say this phone is the maximum screen size for one-handed use.  With small hands, I was pressing the touch sensitive buttons to the left and right of the home button all the time.  I purchased a cheap case to provide a lip for my hand to rest which solves that problem.One thing that I LOVE is the camera.  This thing shoots in 4K video, and the image quality is far beyond any other phone.  It lets you adjust iso, shutter speed, and exposure which are features usually found in DSLR cameras.Here is a sample video I took using the Galaxy S7: [...]"
Samsung Galaxy S7 G930F,"January 14, 2017",1.0,One Star,Wasn't the phone that I wanted sent a different one
Samsung Galaxy S7 G930F,"May 17, 2016",5.0,Have had for a couple days and really like this phone,"Have had for a couple days and really like this phone.  I went from the S3 to the S5 and now the S7, so have been familiar with this galaxy line.  The phone is similar in size to the S5 which I like for carrying.  It has much faster response time, and the camera is awesome....quick focus and sharp photos, which is very important to me.  I was not impressed with the specs for the S6, particularly no external storage, so I'm glad I waited for this one. I'm very pleased!"
Samsung Galaxy S7 G930F,"June 27, 2016",1.0,Samsung please stop confusing your customers,"Samsung please stop confusing your customers.  You should't market this as ""water resistance"", it should be ""moisture, or splash"" resistance.  Just look at these reviews, people even think its ""water proof"".Either make it 100% water proof, or nothing b/c your Warranty does not honor ANY types of water damage.  I was at the pool, took a elbow deep picture of under water. Got 4 shots and phone failed....water got in through the sim tray."
Samsung Galaxy S7 G930F,"August 8, 2017",2.0,I wish I knew before buying,If you plan on buying this phone and living in the United States you will not be allowed to use Samsung pay because is unlocked and international version and it will not be updated to nougat 7.0.. just a head ups
Samsung Galaxy S7 G930F,"September 30, 2016",1.0,Not impressed,My first s7 screen stopped working after 13 days. I'm on my second and this 1 freezes up doesn't let apps run and restarts itself.
Samsung Galaxy S7 G930F,"April 10, 2017",1.0,Abandoned,"Bought this phone expecting the latest and greatest, surprise!Months behind on updates from samsung.Watch out for samsung, decent hardware with no software support."
Samsung Galaxy S7 G930F,"May 3, 2017",5.0,AMAZING PRODUCT,Amazing these phones have a great Operating system and great stylings but will need a case and an micro as card
Samsung Galaxy S7 G930F,"January 13, 2017",5.0,I love this phone,"I love this phone, it pairs elegance with power. My favorite part of this masterpiece is the excellent camera and water resistance. If you are looking for a solid phone that is dependable and works with your devices, this is for you."
Samsung Galaxy S7 G930F,"June 7, 2017",2.0,"""Burner Phone"" in that I wish it would burn.","The Samsung Galazy s7 is BY FAR the worst phone I've ever had, I'm including the rotary phone my parents had growing up. The text function DOES NOT WORK. Its like you're drunk texting even when you're sober. And the internet search function sometimes works, if it feels like it, though probably not because this is an idiot phone for idiots.  I was worried when I got it that this would be one of the Samsungs that randomly burst into flames. I WISH IT WOULD.Its really too bad that inanimate objects can't feel shame. Because honestly phone, WHERE IS YOUR SELF RESPECT."
Samsung Galaxy S7 G930F,"April 29, 2016",3.0,"Hardware +5, software -2","The Samsung hardware is great (+5) but the software engineers should be ashamed of themselves (-2). I have used a Moto G (3rd gen) and that phone's software is far superior to that on the S7. Using this phone is death by a thousand cuts --- everywhere there could be elegance, there is clumsiness. Why doesn't ""do not disturb"" mode have a user-defined time limit? (I'm at a concert, I want DND for 2 hours, not indefinitely.) Why is it that **every time** I select a contact and then a phone number from the favorites screen, I also have to choose whether this is to be the default or just once? For apps this makes sense, for phone numbers this is just thoughtless user interface design. Why is there no easy way to tell the phone to use the SD Card for apps? I have to go the application manager, and then for each app, click on the app, click on storage, and only then can I see whether or not the app can be stored on the SD Card. Arrrggh."
Samsung Galaxy S7 G930F,"November 28, 2016",1.0,Beware,"This phone is advertised as water resistant, being able to survive a 5 foot ""dunk"". This is why I bought this phone. I dropped mine in 2 feet of water and it died. Neither Verizon or Samsung will help. Deceptive advertising."
Samsung Galaxy S7 G930F,"April 12, 2016",5.0,"Beautiful phone, better ergonomics","Had the S6 and really appreciate the below the service improvements if the S7. Beautiful phone, better ergonomics, faster responsive with numerous neat features. I am very happy with this phone. way to go, Samsung."
Samsung Galaxy S7 G930F,"February 12, 2017",5.0,Five Stars,S7 to date blows away all my other phones.
Samsung Galaxy S7 G930F,"October 5, 2016",4.0,Excellent phone with fantastic features,"Excellent phone with fantastic features. It gives it's competitor's a damn good run for the money.However, I'm not too thrilled about the battery life."
Samsung Galaxy S7 G930F,"November 10, 2017",1.0,One Star,Mines was not at&t compatible.Returning ASAP and it was the wrong color.
