TextTopic4_raw1,TextTopic4_raw2,TextTopic4_raw3,TextTopic4_raw4,TextTopic4_raw5,TextTopic4_raw6,TextTopic4_raw7,TextTopic4_raw8,TextTopic4_raw9,TextTopic4_raw10,TextTopic4_raw11,TextTopic4_raw12,TextTopic4_raw13,TextTopic4_raw14,TextTopic4_raw15,TextTopic4_raw16,TextTopic4_raw17,TextTopic4_raw18,TextTopic4_raw19,TextTopic4_raw20,TextTopic4_raw21,TextTopic4_raw22,TextTopic4_raw23,TextTopic4_raw24,TextTopic4_raw25,TextTopic4_raw26,TextTopic4_raw27,TextTopic4_raw28,TextTopic4_raw29,TextTopic4_raw30,TextTopic4_raw31,TextTopic4_1,TextTopic4_2,TextTopic4_3,TextTopic4_4,TextTopic4_5,TextTopic4_6,TextTopic4_7,TextTopic4_8,TextTopic4_9,TextTopic4_10,TextTopic4_11,TextTopic4_12,TextTopic4_13,TextTopic4_14,TextTopic4_15,TextTopic4_16,TextTopic4_17,TextTopic4_18,TextTopic4_19,TextTopic4_20,TextTopic4_21,TextTopic4_22,TextTopic4_23,TextTopic4_24,TextTopic4_25,TextTopic4_26,TextTopic4_27,TextTopic4_28,TextTopic4_29,TextTopic4_30,TextTopic4_31,_DOCUMENT_,F1,F2,F3,F4,F5,CLUSTER,DISTANCE
0.169,0.086,0.000,0.486,0.186,0.000,0.070,0.016,0.093,0.013,0.023,0.180,0.017,0.005,0.039,0.103,0.084,0.027,0.003,0.026,0.104,0.269,-.012,0.090,0.027,0.020,-.049,0.152,0.028,0.048,0.001,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,11,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","September 20, 2017",5,Good evening I have had the Blu VIVO XL2 for ...,"Good evening  I have had the Blu VIVO XL2 for almost three weeks now and  I must agree with  most of the people on here that this phone is great and for all those who are complaining. stop it  .  this is my third Blu phone in the last 7 years and each phone that I have brought from Amazon was better then the one before.  I have owned all the phones from Iphone  all the way down to the G-1. it takes a little time to get around and learn it but its fun doing it.  and you can buy  a  AMOR CASE WITH KICK STAND .  I will keep you inform .  but as of 9/20/2017 this phone is one of the best buys you can get for your money,Up dateIt's now the 27rh of September and my Vivo XL2 is working just Beautifully. Has been dropped and with the Amor case  didn't have to worry one second. Camera is great and a whole lot of fun. Total Charge in 2 hours. Fast operating  I read that the earbuds were no good. Man who ever said is deaf the ear buds sound just great great bass and really high highs. And the mid-range isn't a joke at all. Doesn't stall or slow down at all. And I charge my about every fourteen hours and for those who think  that's to Soo. Your nuts I'm on my phone all day long with no breaks. Bottom line you can't get a better phone then this for the price.  Thank you BLU for another great one",2,0.4322005984
0.000,0.214,0.246,0.000,0.000,0.230,0.021,0.263,0.035,0.010,0.020,0.006,0.020,-.015,0.010,0.009,0.024,-.001,0.010,0.020,0.086,0.085,0.031,0.031,0.009,-.064,-.006,-.012,0.092,0.179,-.037,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,12,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 28, 2017",4,I really like the phone,"I really like the phone.  My only real problem with it is that the triangle and square navigation buttons are reversed compared to other phones that I have had experience with.  While this is a small thing, it is a nuisance.  I know that this is my own fault because you can see this on the pictures of it but I didn't notice.  I had another BLU phone and it lasted until the warranty expired (95-100 days).  I have had this one for a couple of months now and so far, no problems.",3,0.5165810388
0.210,0.000,0.069,1.219,0.135,0.297,0.020,0.033,0.033,0.007,0.027,0.030,0.015,-.003,0.021,0.014,0.110,0.033,0.009,0.026,0.064,0.141,0.002,0.031,0.050,-.207,0.086,0.108,0.089,0.009,-.002,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,13,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","June 7, 2017",1,Phone dies then overheats - BEWARE,"UPDATE :I have owned this phone for just over 2 & 1/2 mos, and yesterday it went blooey!The phone was sitting on a desk when it began to cycle through a reboot process - this happened several times before the reboot completed to where the phone could be used.I checked it out, and it seemed fine. but about an hour later it went totally dead during use - - it would not turn on nor recognize any charger, no light came on to even acknowledge that a charger was attached.Later, when *trying* to get tech support I went to get my SIM card out of the phone and it was HOT to the touch - ACK!!!The BLU support site is a nightmare - you can not leave an email to ensure they got your support request, just a phone number... and it took multiple attempts to get their system to accept a support ticket.I have yet to hear from them, and I have the phone in a cooler in the garage in a ziplock bag with plastic ice packs :(Are they using the same batteries as the Note 7?!?Former review when phone was working :If you want a phone for calls, messaging, and a couple of app games at a reasonable price, this is it.I received it running Android 6.0 (it has not yet updated to 6.0.1, and I suspect it won't)If you're used to Samsung (or LG, or whatever) bloatware, the stripped down version running on this will look good - until you realize what it *doesn't* do.It means fewer options.Yes, you can ad apps for that, but since these impact processing, it'll slow the phone down.And this phone can't handle much in the way of processing.If you use your phone more often than a laptop or home computer to surf the 'net, this phone will frustrate you.Open more than 2 or 3 windows, or if you have any other apps running in the background, the Vivo XL 2 will often freeze up for a few moments or go black briefly - the Blu version of 'little spinning circle, I suspect.Doesn't crash, just - annoyingly slow.Sometimes it will take so long to load a page, the phone asks if you want to crash your browser...Don't bother, just pretend you're on dial-up... And it happens whether I'm out of the house with full bars or on WiFi with strong signal.Don't waste your money if the 'net access matters, go for it if you just need a dumbphone.For me, this is a (hopefully) temporary replacement for a Note 4 until the Note 8 comes out.If I had to use this phone for more than a few months I wouldn't keep it.When I'm done with it, though, it'll be handed off to a WAY less picky household member.YMMV...",4,1.0670513897
0.000,0.000,0.091,0.215,0.462,0.000,0.026,0.023,0.089,0.010,0.032,0.204,0.097,0.000,0.032,0.014,-.005,0.026,0.014,0.026,0.169,0.092,0.019,-.001,-.005,-.149,-.002,0.111,0.119,0.157,0.012,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,14,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","November 12, 2017",1,Something has gone wrong,"Loving this so far...lots of space and working great for me....I have only had it for several days now. My last Blu phone is still working and I had it for 3 years so I am hoping I get better results from this one. I just wanted a newer model.2018-01-20Updated reviewI have had this phone lest than 2 months and I seems to have shut down on me. A wireless update was done last night and from then the phone started to malfunction.....it was working great up to that point. I am so annoyed right now.....who is going to refund me or give me a new phone?.....it costs too much money to send this back from Barbados. I cannot access anything in the phone, make any calls or receive any.....it would not even power off but all I am seeing is a black screen with an orange line surrounding it nothing else......so frustrated....I paid over $400BDS for this phone. My last Blu phone lasted over 3years and is still working but I gave it away.....what am I to do now.",4,0.4296451219
0.176,0.103,0.106,0.220,0.124,0.000,0.063,0.054,0.018,0.016,0.053,0.005,0.090,0.004,0.026,0.006,0.028,-.009,0.050,0.121,0.054,0.089,0.033,-.015,0.019,-.077,0.076,0.037,0.069,0.011,-.061,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","November 13, 2017",3,Not bad,"I've been using this phone now for almost 2 months. My previous phone was a Samsung Galaxy s6. Overall, the phone is very nice. It has a nice, heavy feel. It takes decent pictures and I love the dual SIM option as well as the great storage and memory card slot. There were a few things that I found disappointing and it could just be that I'm comparing it to a much more expensive phone.For one, I don't like having ads on my home screen. I can live with it, but It's a pain.Two, the ringer volume is terrible. At It's max, I miss text messages all the time at work. Even when the phone is right in front of me. Yes my work is loud, but if my Samsung is in front of me, I hear a text.Three, I was a little disappointed that I couldn't personalize my home screen as nicely. I tried downloading several apps for themes and after they were added, I only got a background pic. I never got the theme icons. On that same note, I was disappointed that I can only change the size of the font, not the style.I was hoping to use the dual SIM feature to make this phone both my personal and work phone so I don't have to carry 2. But not only can I not hear the notifications well enough, I worry that the phone will not be powerful enough to handle dual phone tasks. I may upgrade to another phone and give this one to my 10 year old. She would be absolutely thrilled with it.",3,0.6520814127
0.000,0.000,0.149,0.000,0.877,0.000,0.159,0.021,0.008,0.005,-.015,0.159,0.008,0.021,0.042,0.002,-.016,-.003,0.000,0.019,0.019,0.022,0.020,-.022,-.010,-.019,0.005,-.013,0.018,0.000,-.011,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","February 19, 2017",5,Great Smartphone on a Budget,Super smart phone. Veery cheap on price but has great features. Has Android 6 preloaded which is an okay system. Great for the techie on a budget. Great screen and reception on MetroPCS,2,0.8456794333
0.804,0.085,0.636,0.491,0.083,0.000,0.024,0.140,0.130,0.017,0.042,0.109,0.015,-.013,0.036,0.013,0.105,0.013,0.028,0.159,0.064,0.141,0.010,0.078,0.065,-.023,0.006,0.023,-.008,0.014,-.001,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","August 16, 2017",4,Love BLU,"Bought one for my wife in April.  Impressed, so I bought one for myself.  Done a lot of research and looked at a lot of phones.  Can't beat this one for the price.  Comes with 32GB memory.  More that enough for a lot of apps.  Phones with less memory have not worked for me.  Have not had a problem with either one (one gold, one blue).  Have to charge it daily which is standard for most smart phones.  Comes with case and screen protector.  Wifi works extremely well.  Blu uses a charger that is unique to Blu.  Can buy extras at Amazon.  Used camera sparingly, but is great for my purposes.  Not hard to learn to use.  Similar to a lot of other brands.  Used it as a bring your own phone (BYOB)to Tracfone.  Had no problems activating it.  Used chat instead of calling.  Nice big, bright screen (5.5"").  Have down streamed baseball, movies, etc.  One negative is that if it is used with Bluetooth (headphones), it will only work for calls, not down streaming movies, music, etc. To do that, have to use plug in headphones.  Overall a very good phone.  Sleek, thin and has a very nice touch.,  Have had several people ask me about it when using in public.  Most have not heard of Blu.",3,1.02122206
0.000,0.000,0.217,0.000,0.514,0.000,0.021,0.013,0.039,0.213,0.008,0.015,0.015,-.022,0.042,0.021,0.014,0.022,0.000,0.046,0.005,0.013,-.010,0.010,0.029,0.055,-.037,-.008,0.073,0.169,0.003,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","February 9, 2017",5,So far it has been excellent! It feels,"I have had this phone for two weeks. So far it has been excellent! It feels, looks and operates like an expensive phone. For the price you can't beat it!!!",2,0.5125313427
0.000,0.129,0.132,0.000,0.408,0.976,0.013,0.008,0.015,0.010,0.028,0.000,0.012,-.008,0.011,0.003,0.023,0.029,0.016,0.013,0.048,0.090,-.004,0.058,0.011,-.075,0.086,0.086,0.128,0.058,0.054,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","November 15, 2017",2,Terrible customer support and fixing procces,"The screen went black just after the return period. So I had to deal with Blu support center, they insisted I perform a series of steps even when I told them the screen was completely black, after giving then serial #, purchased date, they insisted they want model number and a picture of the original box showing the bar codes and all that stuff. It took 2 days to get understand the information they wanted (because they insisted they need the model number) and I didn't know the model number it was the name of the phone. So finally they approved the verification and gave me address to ship phone (I had to pay shipping to their wherehouse) even though it was a defective device but they were kind to remaind me that if it was water damage or any other my fault I had to pay return shipping (just in case I wanted a broken phone back in my hands). Will never buy Blu again.",1,0.9592787752
0.000,0.000,0.088,0.360,0.119,0.000,0.076,0.024,0.016,0.114,0.001,0.002,0.012,0.002,0.010,0.007,-.013,0.015,0.000,0.017,0.029,0.202,0.129,0.039,-.001,-.055,0.006,0.086,0.025,0.017,-.065,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","August 28, 2017",5,My wife has used the Energy 2 for over a year and it is still excellent. The phones seem to come with an increasing ...,"This is the 3rd BLU phone I've bought from Amazon.  I broke the screen on my Studio HD 5.0 Friday and had this at my doorstep Saturday afternoon.  I used the Studio HD for about 3 years and it was noticeably slowing.  My wife has used the Energy 2 for over a year and it is still excellent.  The phones seem to come with an increasing number of junk apps, but a quick launcher upgrade relegates them to the junk drawer where they belong.  Overall the quality and hardware exceeds what I would expect for the money, making BLU's phones a great value.  I also appreciate that the company is Florida based while they are manufactured in Asia just like every other phone.",2,0.2770672927
0.000,0.000,0.000,0.000,0.185,0.000,0.130,0.025,0.019,0.006,-.012,0.000,0.158,0.042,0.029,0.003,0.033,0.019,0.000,0.025,-.003,0.306,0.014,-.008,0.000,-.053,0.178,-.037,0.016,-.011,-.012,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 28, 2017",5,Buy this phone.,"I had a Blu Vivo XL, which took a swim, so I got the new version.  I loved the first version, but I like this version even better.  GREAT PRICE.  Quality phone.  I am very, very pleased with it.",2,0.2040511611
0.859,0.000,0.187,0.829,0.117,0.000,0.013,0.086,0.143,0.015,0.021,0.080,0.020,0.070,0.046,0.014,0.073,0.066,0.004,0.100,0.011,0.140,0.009,0.066,0.035,-.133,0.006,-.008,0.026,0.069,0.000,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","September 16, 2017",5,"Best phone I've owned, definitely worth the money","Let me start by saying that this is the best phone I've ever owned. I've owned about 8 phones, three of which were also BLU phones. I wouldn't say it's the best phone out there, but for the price... Wow.This phone does a lot for a phone that is only $150. It looks and feels great, it's pretty fast, and, best of all, comes packed with interesting features. It has a built in fake call app, for example, for when you need to slip out of awkward situations. Now that is something else.Back on a serious note, it's a nice size, in my opinion. Not tiny but not too big. I can hold and use it comfortably. Call quality is clear and I've yet to have any issues with connecting to WiFi or the cell network. The phone also comes with a case, a screen protector already on it (and no annoying bubbles!), And an extra screen protector, should you need it. It also comes with a charger, some sort of adapter (admittedly, I don't know what it is for, so refer to another review for that answer), and a pair of earbuds. For an audio guy such as myself, the earbuds sound quite disgusting, but for average users, they should be fine.The only issue I've had with the phone itself was when I first got it. It took some time for the phone to recognize my SIM card. That was a bit frustrating, but once solved, the issue never arose again. I will say, though, that if you need to use two SIM cards, you will be unable to use a micro SD as the Micro SD and one of the SIM slots are the same slot. For me, it's no issue as I only need one SIM, but I felt it worth mentioning. The phone has 32 GB of internal space, which is more than enough for me, so I don't even need to use my SD card.There are better phones out there, obviously. But you'll be spending at least $600 to get them. This phone is way too good for the price. Thank you again, BLU, for an amazing product.",2,1.0976563607
0.000,0.000,0.000,1.006,0.000,0.000,0.162,-.025,0.093,0.005,-.019,0.015,0.147,0.035,0.067,0.002,0.019,0.013,0.000,-.006,0.024,0.103,0.014,0.061,0.031,0.041,0.043,0.054,-.089,0.070,-.020,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 21, 2017",5,Great phone5(+++,Great phone husband says it's better then his I phone 6s n that's a supprise it way faster n has many more great things u can figure out on ur phone it's compatible w strait talk n at a well. U don't even have to use wifi for faster speed it's super fast n all in one he bought one for me to n I love it!,2,0.9040595899
0.132,0.139,0.392,0.723,0.251,0.000,0.022,0.120,0.070,0.016,0.027,0.013,0.136,0.003,0.109,0.012,0.071,0.021,0.006,0.021,0.049,0.048,0.020,-.001,0.027,-.121,0.004,0.014,0.024,0.062,0.022,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","March 1, 2018",4,I absolutely love this! I don't normally do a review so ...,"I absolutely love this! I don't normally do a review so soon (after only two days). However, this has exceeded my expectations to the point that if anything went wrong at this point, it would still be a winner in my book. Where do I start? I'll start off with the bad. I didn't care for the launcher that they use. It's very juvenile. But I always use Microsoft launcher anyway, so it wasn't a big deal. The launcher that it comes with places all of your apps on the screen. Ew! But, as I said before, that's an easy fix! I love the fact that almost everything you need is on the phone without a million and one apps. You got your barcode scanner in your camera app. Someone should have thought of that ago. You also have the option to record phone calls through your regular call app. Never saw that before. Back to the camera. It's awesome for such a low budget phone! It's almost too good! Normally your front-facing cameras don't catch your pores so well. I'll be using touch up features for that part. Lol! I love the business card scan option. It lets you scan business cards into your contacts. The free updates to Nougat didn't go so well though! Tried everything but had to factory reset. That wasn't fun. The 3GB of temporary memory is everything! I never knew that was the reason my old phone wouldn't load content very well. I thought it was my data usage allowance giving me hell! The speaker is on the back. But, honestly, who plays media through the phone speaker anymore? It's a nice-sized phone with a pretty sleek design! The charger that comes with it charges pretty decent. However, battery life could be a little better! I live with chargers all around me. So, it's not a problem for me. Kinda comes with the territory. I haven't been able to find how to make the battery notification tell me my percentage yet. I'll keep looking. The option to ""close all"" at the recent task menu is everything! It keeps the phone clean and working fast without the hassle of swiping then one by one all of the time! I've said enough. This phone is worth it!",3,0.754487066
0.000,0.374,0.140,0.220,0.000,0.000,0.072,0.010,0.017,0.008,0.024,0.018,0.013,-.001,0.014,0.006,-.008,0.125,0.007,0.014,0.022,0.023,0.007,-.004,0.071,-.177,0.034,0.001,-.006,-.003,-.034,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","March 9, 2018",4,"Good phone, disastrous update to Android 7","i have been very happy with this phone. UNTIL I gave in to the nagging and updated to Android 7. It deleted all my photos and downloaded PDFs, created strange-looking, strangely colored icons, deleted all my home screen bookmarks, made several apps unusable, and corrupted my 64 GB SD card so that it was unreadable either in the phone or on a PC and I had to throw it out. I had to restore the phone, which then automatically updated to Android 7. If you want to update to Android 7, back up all your data to a computer (i tried to back up to the SD card but couldn't do the PDFs or screen shots), remove the SD card, and restore the phone. Otherwise the phone works well and has a strong broadcast signal that I use as a hotspot with great success.",3,0.5143806546
0.215,0.110,0.264,0.311,0.255,0.000,0.017,0.127,0.015,0.019,0.203,0.113,0.015,0.091,0.024,0.005,-.010,0.056,0.004,0.026,0.071,0.142,0.002,0.031,-.002,-.120,0.004,0.013,-.016,0.011,-.009,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","November 26, 2017",5,Fantastic!,"BLU has become my new favorite. The camera is fantastic, it's easy to customize and comes with great preinstalled apps such as the Amazon app. The phone is easy to navigate and has terific battery life. The first phone I got had some blue tooth issues, but that went away with an update. (I got a new one because my son decided mine needed to be a fish. My second one did not have any Bluetooth problems at all) Also when I got my first one (almost 6 months before this review) there weren't alot of case options. Now there are quite a few unique case designs. I think BLU is a fantastic product and also decently priced. I've fallen in love. When it's time for me to upgrade I will go BLU.",2,0.4077610748
0.000,0.000,0.539,0.244,0.135,0.000,0.278,0.023,0.006,0.018,0.007,-.012,0.132,0.126,0.173,0.008,-.015,0.030,0.022,0.013,0.071,0.119,0.019,0.143,0.015,-.034,0.047,0.022,0.029,0.016,-.018,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","August 25, 2017",5,I love this phone,"I love this phone. I have had it for over 6 months now, and the performance and features are awesome. I recommended it to my brother, and he bought one and feels the same. The value of this phone is incredible. The phone is very attractive and slim with a large display. It offers so much at  a great price point. I tell everyone about BLU now, and no one I know has ever heard of them, but when I show them what a great phone I have, they want to know more. This is a great American product.",2,0.5168554525
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,-.009,0.013,0.000,-.029,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","April 25, 2017",3,It's OK,"Liked it at first, but there's really no accessories out there and they've been in the news at least twice for having spyware in the firmware",3,0.6808976916
0.000,0.440,0.115,0.967,0.000,0.000,0.022,0.065,0.024,0.015,-.011,-.005,0.198,0.000,0.019,0.005,-.018,0.044,0.000,0.015,0.027,0.005,0.180,0.071,-.012,-.054,-.010,-.013,-.003,0.018,-.016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","July 16, 2017",4,I love this phone,"I love this phone. It has a lot of features and it is better than I expected. I have had it for a while now and I am pleased. I think the picture quality could be better. If taking flawless pics is important for you then this phone may not be for you. However the phone is fast and the screen is the perfect size for me. I have has situations where the phone freezes and I have to close application running in the background or restart. Overall, I love this phone and I would recommend it.",3,0.9540679172
0.555,0.000,0.435,1.062,0.092,0.208,0.019,0.034,0.066,0.015,0.040,0.020,0.006,0.082,0.027,0.115,0.107,0.105,0.010,0.019,0.009,0.091,0.017,0.039,0.005,-.086,0.025,0.039,0.048,0.017,0.076,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","January 12, 2018",4,Good phone,"First time purchase of the BLU brand I came from Samsung and was looking for a phone that could handle my rough use everyday. The phone is sleek comfortable in your hands. It comes with headphones and adapter for USB a rubber case and a charger.Pros: large display, fast reaction on the keyboard.  Has 20Gb of true internal storage. The rest is preloaded apps that are embedded in to the store. Operating system is good no glitches and very responsive to the Android platformCons: no expansion on memory the speaker is located on the back side away from you. So if you watching a YouTube video on a table the sound may be muffled.Overall the device is a good product price point is Affordable and I received the phone probably in the mail with no issues. Try it out.",3,1.1190822526
0.000,0.000,0.565,0.000,0.000,0.000,0.011,0.075,0.012,0.005,0.022,0.009,0.017,-.008,-.003,0.012,0.003,0.015,0.000,0.007,-.018,-.007,0.002,0.041,0.012,-.103,-.047,0.056,0.059,0.014,0.005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","May 31, 2017",4,has other irritating issues but won't waste my time on those,"Several issues with phone, one the gold glaze color makes it hard to see the square, circle, and back arrow in light and no light, has other irritating issues but won't waste my time on those.  Could have been better engineered.  Missed my calling I guess.",3,0.6506628833
0.000,0.210,0.171,0.342,0.000,0.000,0.016,0.139,0.129,0.019,0.032,0.027,0.139,0.010,0.012,0.017,0.050,0.008,0.000,0.012,-.017,0.118,-.001,0.036,-.001,0.011,-.052,0.006,0.034,0.027,0.030,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","July 21, 2017",5,I love this phone,"I love this phone. I have had it for quite awhile now and haven't had any problems. It looks good, it is very responsive and it takes pretty good pictures. Oh, and it makes phone calls. LOL. Seriously, I my last 3 phones have been BLU phones and I have never been disappointed. My only complaint is that the battery is not replaceable. But I guess by the time the battery starts to fail, I will be ready for an upgrade anyway.",2,0.330725046
0.000,0.000,0.000,0.896,0.174,0.000,0.008,0.017,0.167,0.011,0.048,0.006,0.099,0.025,0.012,0.005,0.062,0.183,0.062,0.022,0.023,0.110,0.026,0.061,0.001,-.044,-.066,0.011,0.075,0.048,-.002,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33,"BLU VIVO XL2 - 5.5"" 4G LTE GSM","May 23, 2017",5,That's the best part it last me allday,"I dont know why people are bashing the battery? That's the best part it last me allday. And its not like I dont use it i actually do alot on it and the battery last. The battery is even better than the BLU energy x2 I had. This is honestly the best phone I ever had. Plenty of storage space. It works very fast. Does not lag. You would think I paid more for it, My wife loves it too. Im happy with my purchase. I waited more than a month to write this review because I was waiting to see If the battery gives out.",2,0.803491243
